Rnd,Pick,Pick Value,Tm,Player,Pos,Age,From,To,AP1,PB,St,wAV,DrAV,wAV vs Expected,wAV vs Expected and Year,Expected,G,Cmp,Pass Att,Pass Yds,Pass TD,Int,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo,Int,Sk,College/Univ
2,46,440,MIA,Matt Roth,DE,22,2005,2011,0,0,5,27,14,1.647565989,-3.536168559,30.53616856,96,0,0,0,0,0,0,0,0,0,0,0,216,,23.5,Iowa
2,46,440,LAR,Joe Klopfenstein,TE,22,2006,2009,0,0,3,3,3,-22.35243401,-27.17170569,30.17170569,49,0,0,0,0,0,0,0,0,34,397,2,,,,Colorado
2,46,440,PIT,LaMarr Woodley,DE,22,2007,2015,0,1,7,54,50,28.64756599,24.22174989,29.77825011,110,0,0,0,0,0,0,0,0,0,0,0,229,5,58,Michigan
2,46,440,CIN,Jerome Simpson,WR,22,2008,2015,0,0,3,18,9,-7.352434011,-11.35145432,29.35145432,63,0,0,0,0,0,1,2,0,150,2058,9,,,,Coastal Carolina
2,46,440,HOU,Connor Barwin,DE,22,2009,2018,0,1,7,51,16,25.64756599,22.11403005,28.88596995,142,0,0,0,0,0,0,0,0,0,0,0,269,1,56.5,Cincinnati
2,46,440,NYG,Linval Joseph,DT,21,2010,2022,0,2,11,70,16,44.64756599,41.62487509,28.37512491,179,0,0,0,0,0,0,0,0,0,0,0,387,,25.5,East Carolina
2,46,440,DEN,Orlando Franklin,T,23,2011,2017,0,0,6,42,31,16.64756599,14.18953835,27.81046165,90,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
2,46,440,PHI,Mychal Kendricks,LB,21,2012,2020,0,0,7,38,32,12.64756599,10.81894061,27.18105939,104,0,0,0,0,0,0,0,0,0,0,0,404,4,19,California
2,46,440,BUF,Kiko Alonso,LB,23,2013,2019,0,0,4,33,10,7.647565989,6.527491749,26.47250825,86,0,0,0,0,0,0,0,0,0,0,0,369,10,3,Oregon
2,46,440,PIT,Stephon Tuitt,DE,21,2014,2020,0,0,6,38,38,12.64756599,12.33470003,25.66529997,91,0,0,0,0,0,0,0,0,0,0,0,176,1,34.5,Notre Dame
2,46,440,SFO,Jaquiski Tartt,DB,23,2015,2021,0,0,4,21,21,-4.352434011,-3.732192903,24.7321929,80,0,0,0,0,0,0,0,0,0,0,0,265,4,4,Samford
2,46,440,DET,A'Shawn Robinson,DT,21,2016,2022,0,0,4,28,18,2.647565989,4.36633282,23.63366718,93,0,0,0,0,0,0,0,0,0,0,0,181,1,7,Alabama
2,46,440,IND,Quincy Wilson,DB,21,2017,2022,0,0,0,4,4,-21.35243401,-18.30956114,22.30956114,33,0,0,0,0,0,0,0,0,0,0,0,49,2,,Florida
2,46,440,KAN,Breeland Speaks,DE,22,2018,2018,0,0,0,3,3,-22.35243401,-17.66234729,20.66234729,16,0,0,0,0,0,0,0,0,0,0,0,15,,1.5,Mississippi
2,46,440,CLE,Greedy Williams,DB,21,2019,2022,0,0,1,8,8,-17.35243401,-10.51976777,18.51976777,39,0,0,0,0,0,0,0,0,0,0,0,78,2,,LSU
2,46,440,DEN,KJ Hamler,WR,21,2020,2022,0,0,0,5,5,-20.35243401,-10.5371582,15.5371582,23,0,0,0,0,0,11,63,0,42,620,3,,,,Penn St.
2,46,440,CIN,Jackson Carman,T,21,2021,2022,0,0,0,4,4,-21.35243401,-6.87137527,10.87137527,20,0,0,0,0,0,0,0,0,0,0,0,,,,Clemson
2,46,440,DET,Josh Paschal,DE,22,2022,2022,0,0,0,2,2,-23.35243401,0.5449004257,1.455099574,10,0,0,0,0,0,0,0,0,0,0,0,10,,2,Kentucky
2,47,430,LVR,Jerry Porter,WR,22,2000,2008,0,0,4,33,32,7.883391313,1.266087277,31.73391272,115,0,0,0,0,0,9,17,0,295,4120,31,7,,,West Virginia
2,47,430,SFO,Jamie Winborn,LB,22,2001,2010,0,0,2,18,12,-7.116608687,-13.47355226,31.47355226,100,0,0,0,0,0,0,0,0,0,0,0,281,3,10,Vanderbilt
2,47,430,CLE,Andre' Davis,WR,23,2002,2009,0,0,1,25,12,-0.1166086872,-6.19733393,31.19733393,104,0,0,0,0,0,9,32,0,156,2470,17,27,,,Virginia Tech
2,47,430,KAN,Kawika Mitchell,LB,23,2003,2010,0,0,6,37,20,11.88339131,6.096535341,30.90346466,97,0,0,0,0,0,0,0,0,0,0,0,373,6,13,South Florida
2,47,430,CHI,Tank Johnson,DT,22,2004,2010,0,0,2,22,11,-3.116608687,-8.58984538,30.58984538,91,0,0,0,0,0,0,0,0,0,0,0,107,,14,Washington
2,47,430,NYJ,Mike Nugent,K,23,2005,2020,0,0,0,22,8,-3.116608687,-8.253999282,30.25399928,172,0,0,0,0,0,0,0,0,0,0,0,14,,,Ohio St.
2,47,430,GNB,Daryn Colledge,T,24,2006,2014,0,0,9,57,38,31.88339131,27.1070219,29.8929781,141,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.
2,47,430,NYJ,David Harris,LB,23,2007,2017,0,0,11,75,73,49.88339131,45.49676202,29.50323798,164,0,0,0,0,0,0,0,0,0,0,0,725,6,36.5,Michigan
2,47,430,PHI,Trevor Laws,DT,23,2008,2011,0,0,0,7,7,-18.11660869,-22.0804725,29.0804725,56,0,0,0,0,0,0,0,0,0,0,0,45,1,5,Notre Dame
2,47,430,LVR,Mike Mitchell,DB,22,2009,2018,0,0,5,33,4,7.883391313,4.380616209,28.61938379,145,0,0,0,0,0,0,0,0,0,0,0,379,11,7.5,Ohio
2,47,430,ARI,Daryl Washington,LB,23,2010,2013,0,1,4,34,34,8.883391313,5.886637253,28.11336275,59,0,0,0,0,0,0,0,0,0,0,0,329,6,18,TCU
2,47,430,LAR,Lance Kendricks,TE,23,2011,2019,0,0,6,16,13,-9.116608687,-11.5540317,27.5540317,137,0,0,0,0,0,1,-8,0,244,2555,19,6,,,Wisconsin
2,47,430,SEA,Bobby Wagner,LB,22,2012,2022,6,8,11,117,109,91.88339131,90.06942701,26.93057299,168,0,0,0,0,0,0,0,0,0,0,0,900,13,29.5,Utah St.
2,47,430,DAL,Gavin Escobar,TE,22,2013,2017,0,0,0,2,2,-23.11660869,-24.22871283,26.22871283,64,0,0,0,0,0,0,0,0,30,333,8,5,,,San Diego St.
2,47,430,WAS,Trent Murphy,LB,23,2014,2020,0,0,4,33,11,7.883391313,7.570872844,25.42912716,86,0,0,0,0,0,0,0,0,0,0,0,117,1,26,Stanford
2,47,430,PHI,Eric Rowe,DB,22,2015,2022,0,0,2,21,2,-4.116608687,-3.50483158,24.50483158,100,0,0,0,0,0,0,0,0,0,0,0,272,5,2,Utah
2,47,430,NOR,Michael Thomas,WR,23,2016,2022,2,3,4,57,57,31.88339131,33.58332057,23.41667943,73,0,0,0,0,0,2,-8,0,526,6121,35,1,,,Ohio St.
2,47,430,BAL,Tyus Bowser,LB,22,2017,2022,0,0,1,19,19,-6.116608687,-3.105077148,22.10507715,89,0,0,0,0,0,0,0,0,0,0,0,93,4,19.5,Houston
2,47,430,ARI,Christian Kirk,WR,21,2018,2022,0,0,5,33,24,7.883391313,12.52658177,20.47341823,73,1,2,33,0,0,21,153,0,320,4010,25,1,,,Texas A&M
2,47,430,SEA,Marquise Blair,DB,22,2019,2022,0,0,0,2,2,-23.11660869,-16.35107146,18.35107146,25,0,0,0,0,0,0,0,0,0,0,0,34,,,Utah
2,47,430,ATL,Marlon Davidson,DE,22,2020,2021,0,0,0,3,3,-22.11660869,-12.3966272,15.3966272,19,0,0,0,0,0,0,0,0,0,0,0,14,1,1,Auburn
2,47,430,LAC,Asante Samuel Jr.,DB,21,2021,2022,0,0,2,8,8,-17.11660869,-2.774904064,10.77490406,29,0,0,0,0,0,0,0,0,0,0,0,81,4,,Florida St.
2,47,430,WAS,Phidarian Mathis,DT,24,2022,2022,0,0,0,0,0,-25.11660869,-1.447547903,1.447547903,1,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
2,48,420,SFO,Jason Webster,DB,22,2000,2008,0,0,5,26,17,1.121954136,-5.43416955,31.43416955,90,0,0,0,0,0,0,0,0,0,0,0,351,11,0.5,Texas A&M
2,48,420,NWE,Matt Light,T,23,2001,2011,1,3,10,89,89,64.12195414,57.82367981,31.17632019,155,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue
2,48,420,LAC,Reche Caldwell,WR,23,2002,2007,0,0,1,20,11,-4.878045864,-10.9027659,30.9027659,71,1,1,20,0,0,14,108,0,152,1851,11,3,,,Florida
2,48,420,BUF,Chris Kelsay,DE,23,2003,2012,0,0,8,46,46,21.12195414,15.38826909,30.61173091,147,0,0,0,0,0,0,0,0,0,0,0,293,3,32.5,Nebraska
2,48,420,MIN,Dontarrious Thomas,LB,24,2004,2008,0,0,0,8,8,-16.87804586,-22.3011364,30.3011364,63,0,0,0,0,0,0,0,0,0,0,0,104,,1.5,Auburn
2,48,420,CIN,Odell Thurman,LB,22,2005,2005,0,0,1,7,7,-17.87804586,-22.96852944,29.96852944,16,0,0,0,0,0,0,0,0,0,0,0,68,5,1.5,Georgia
2,48,420,MIN,Cedric Griffin,DB,23,2006,2012,0,0,4,23,23,-1.878045864,-6.610990201,29.6109902,89,0,0,0,0,0,0,0,0,0,0,0,352,8,,Texas
2,48,420,JAX,Justin Durant,LB,21,2007,2017,0,0,6,36,15,11.12195414,6.774990981,29.22500902,128,0,0,0,0,0,0,0,0,0,0,0,502,3,4.5,Hampton
2,48,420,WAS,Fred Davis,TE,22,2008,2013,0,0,3,14,14,-10.87804586,-14.80632099,28.80632099,72,0,0,0,0,0,2,-2,0,162,2043,13,1,,,USC
2,48,420,DEN,Darcel McBath,DB,23,2009,2012,0,0,0,3,2,-21.87804586,-25.34967934,28.34967934,37,0,0,0,0,0,0,0,0,0,0,0,44,2,,Texas Tech
2,48,420,CAR,Jimmy Clausen,QB,22,2010,2015,0,0,1,3,0,-21.87804586,-24.84853872,27.84853872,21,255,472,2520,7,14,37,102,0,0,0,0,,,,Notre Dame
2,48,420,LVR,Stefen Wisniewski,C,22,2011,2020,0,0,6,41,21,16.12195414,13.70539774,27.29460226,139,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.
2,48,420,NWE,Tavon Wilson,DB,22,2012,2021,0,0,2,19,5,-5.878045864,-7.677156629,26.67715663,133,0,0,0,0,0,1,7,0,0,0,0,304,8,5,Illinois
2,48,420,PIT,Le'Veon Bell,RB,21,2013,2021,2,3,5,61,55,36.12195414,35.0179343,25.9820657,96,0,1,0,0,0,1595,6554,42,399,3289,9,,,,Michigan St.
2,48,420,BAL,Timmy Jernigan,DT,21,2014,2020,0,0,4,25,14,0.1219541361,-0.1901918035,25.1901918,76,0,0,0,0,0,0,0,0,0,0,0,70,1,17.5,Florida St.
2,48,420,LAC,Denzel Perryman,LB,22,2015,2022,0,1,6,36,23,11.12195414,11.72518921,24.27481079,96,0,0,0,0,0,0,0,0,0,0,0,406,5,6,Miami (FL)
2,48,420,GNB,Jason Spriggs,T,22,2016,2021,0,0,0,9,8,-15.87804586,-14.19715355,23.19715355,59,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana
2,48,420,CIN,Joe Mixon,RB,21,2017,2022,0,1,4,42,42,17.12195414,20.10179871,21.89820129,80,0,0,0,0,0,1314,5378,40,231,1763,10,1,,,Oklahoma
2,48,420,LAC,Uchenna Nwosu,LB,21,2018,2022,0,0,2,21,13,-3.878045864,0.717720758,20.28227924,79,0,0,0,0,0,0,0,0,0,0,0,127,1,24.5,USC
2,48,420,NOR,Erik McCoy,C,22,2019,2022,0,0,4,24,24,-0.8780458639,5.819598108,18.18040189,57,0,0,0,0,0,0,0,0,0,0,0,1,,,Texas A&M
2,48,420,SEA,Darrell Taylor,DE,23,2020,2022,0,0,0,6,6,-18.87804586,-9.254452385,15.25445238,32,0,0,0,0,0,0,0,0,0,0,0,50,,16,Tennessee
2,48,420,SFO,Aaron Banks,G,24,2021,2022,0,0,1,8,8,-16.87804586,-2.677304426,10.67730443,25,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame
2,48,420,CHI,Jaquan Brisker,DB,23,2022,2022,0,0,1,4,4,-20.87804586,2.560092102,1.439907898,15,0,0,0,0,0,0,0,0,0,0,0,73,1,4,Penn St.
2,49,410,DAL,Dwayne Goodrich,DB,22,2000,2002,0,0,0,1,1,-23.63664717,-30.13083625,31.13083625,16,0,0,0,0,0,0,0,0,0,0,0,8,,,Tennessee
2,49,410,NYJ,LaMont Jordan,RB,22,2001,2009,0,0,2,30,11,5.363352829,-0.875528066,30.87552807,114,0,2,0,0,1,897,3734,28,158,1301,3,2,,,Maryland
2,49,410,ARI,Levar Fisher,LB,23,2002,2003,0,0,1,6,6,-18.63664717,-24.60466974,30.60466974,23,0,0,0,0,0,0,0,0,0,0,0,71,,1,North Carolina St.
2,49,410,MIA,Eddie Moore,LB,23,2003,2005,0,0,0,3,3,-21.63664717,-27.31650298,30.31650298,18,0,0,0,0,0,0,0,0,0,0,0,27,,,Tennessee
2,49,410,CIN,Keiwan Ratliff,DB,23,2004,2010,0,0,0,9,6,-15.63664717,-21.00896946,30.00896946,76,0,0,0,0,0,0,0,0,0,0,0,129,5,,Florida
2,49,410,MIN,Marcus Johnson,G,21,2005,2009,0,0,1,8,8,-16.63664717,-21.67964044,29.67964044,53,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi
2,49,410,NYJ,Kellen Clemens,QB,23,2006,2017,0,0,2,10,3,-14.63664717,-19.32562484,29.32562484,64,350,638,4053,16,21,85,227,3,0,0,0,1,,,Oregon
2,49,410,CIN,Kenny Irons,RB,,2007,2007,0,0,0,0,0,-24.63664717,-28.94344761,28.94344761,,,,,,,,,,,,,,,,Auburn
2,49,410,PHI,DeSean Jackson,WR,21,2008,2022,0,3,11,75,52,50.36335283,46.47111413,28.52888587,183,0,1,0,0,1,72,463,4,641,11263,58,3,,,California
2,49,410,SEA,Max Unger,C,23,2009,2018,1,3,9,69,34,44.36335283,40.92325545,28.07674455,130,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon
2,49,410,SFO,Taylor Mays,DB,22,2010,2015,0,0,0,9,3,-15.63664717,-18.58054282,27.58054282,80,0,0,0,0,0,0,0,0,0,0,0,89,,1,USC
2,49,410,IND,Ben Ijalana,T,22,2011,2017,0,0,1,6,0,-18.63664717,-21.03206555,27.03206555,34,0,0,0,0,0,0,0,0,0,0,0,,,,Villanova
2,49,410,LAC,Kendall Reyes,DT,22,2012,2016,0,0,3,22,22,-2.636647171,-4.420705017,26.42070502,76,0,0,0,0,0,0,0,0,0,0,0,96,1,14.5,Connecticut
2,49,410,NYG,Johnathan Hankins,DT,21,2013,2022,0,0,8,44,17,19.36335283,18.26753559,25.73246441,138,0,0,0,0,0,0,0,0,0,0,0,211,,14.5,Ohio St.
2,49,410,NYJ,Jace Amaro,TE,22,2014,2016,0,0,0,4,3,-20.63664717,-20.94839464,24.94839464,17,0,0,0,0,0,0,0,0,41,404,2,,,,Texas Tech
2,49,410,KAN,Mitch Morse,G,23,2015,2022,0,1,7,47,20,22.36335283,22.95796504,24.04203496,109,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri
2,49,410,SEA,Jarran Reed,DT,23,2016,2022,0,0,6,39,28,14.36335283,16.02500167,22.97499833,106,0,0,0,0,0,0,0,0,0,0,0,152,,27,Alabama
2,49,410,WAS,Ryan Anderson,LB,23,2017,2022,0,0,0,6,6,-18.63664717,-15.68884761,21.68884761,57,0,0,0,0,0,0,0,0,0,0,0,56,,6,Alabama
2,49,410,PHI,Dallas Goedert,TE,23,2018,2022,0,0,5,25,25,0.3633528295,4.911149076,20.08885092,69,0,0,0,0,0,0,0,0,248,2997,19,5,,,South Dakota St.
2,49,410,IND,Ben Banogu,LB,23,2019,2022,0,0,0,4,4,-20.63664717,-14.00768816,18.00768816,50,0,0,0,0,0,0,0,0,0,0,0,13,,2.5,TCU
2,49,410,PIT,Chase Claypool,WR,22,2020,2022,0,0,1,19,17,-5.636647171,3.889425302,15.1105747,46,1,1,1,1,0,33,171,2,167,2184,12,5,,,Notre Dame
2,49,410,ARI,Rondale Moore,WR,21,2021,2022,0,0,0,8,8,-16.63664717,-2.578535805,10.5785358,22,0,0,0,0,0,24,71,0,95,849,2,1,,,Purdue
2,49,410,NOR,Alontae Taylor,DB,23,2022,2022,0,0,1,4,4,-20.63664717,2.567823613,1.432176387,13,0,0,0,0,0,0,0,0,0,0,0,39,,,Tennessee
2,50,400,DET,Barrett Green,LB,22,2000,2005,0,0,4,20,16,-4.3923082,-10.82378066,30.82378066,65,0,0,0,0,0,0,0,0,0,0,0,200,,5,West Virginia
2,50,400,DET,Dominic Raiola,C,22,2001,2014,0,0,13,64,64,39.6076918,33.42895517,30.57104483,219,0,0,0,0,0,0,0,0,0,0,0,2,,,Nebraska
2,50,400,HOU,Chester Pitts,T,23,2002,2010,0,0,7,43,42,18.6076918,12.69708446,30.30291554,121,0,0,0,0,0,0,0,0,0,0,0,1,,,San Diego St.
2,50,400,CAR,Bruce Nelson,G,24,2003,2003,0,0,0,2,2,-22.3923082,-28.01765221,30.01765221,15,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa
2,50,400,NOR,Devery Henderson,WR,22,2004,2012,0,0,6,36,36,11.6076918,6.286782749,29.71321725,124,0,0,0,0,0,18,119,1,245,4377,20,,,,LSU
2,50,400,LAR,Ron Bartell,DB,23,2005,2012,0,0,4,25,23,0.6076918,-4.387206383,29.38720638,96,0,0,0,0,0,0,0,0,0,0,0,321,8,2,Howard
2,50,400,LAC,Marcus McNeill,T,22,2006,2011,0,2,6,48,48,23.6076918,18.96324232,29.03675768,82,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn
2,50,400,TEN,Chris Henry,RB,22,2007,2010,0,0,0,1,1,-23.3923082,-27.65843108,28.65843108,11,0,0,0,0,0,32,122,2,6,53,0,2,,,Arizona
2,50,400,ARI,Calais Campbell,DE,22,2008,2022,1,6,14,105,61,80.6076918,76.75195374,28.24804626,227,0,0,0,0,0,0,0,0,0,0,0,584,3,99,Miami (FL)
2,50,400,CLE,Mohamed Massaquoi,WR,22,2009,2012,0,0,3,11,11,-13.3923082,-16.8004605,27.8004605,54,1,1,29,1,0,2,-6,0,118,1745,7,,,,Georgia
2,50,400,KAN,Javier Arenas,DB,22,2010,2014,0,0,1,9,8,-15.3923082,-18.30925824,27.30925824,69,0,0,0,0,0,4,17,1,0,0,0,137,2,5,Alabama
2,50,400,LAC,Marcus Gilchrist,DB,22,2011,2020,0,0,6,33,15,8.6076918,6.233692832,26.76630717,128,0,0,0,0,0,0,0,0,0,0,0,382,14,4,Clemson
2,50,400,LAR,Isaiah Pead,RB,22,2012,2016,0,0,0,1,1,-23.3923082,-25.16110641,26.16110641,30,0,0,0,0,0,27,100,0,15,100,0,3,,,Cincinnati
2,50,400,CHI,Jonathan Bostic,LB,22,2013,2022,0,0,5,36,5,11.6076918,10.52019983,25.47980017,121,0,0,0,0,0,0,0,0,0,0,0,348,3,9.5,Florida
2,50,400,LAC,Jeremiah Attaochu,LB,21,2014,2022,0,0,1,15,8,-9.3923082,-9.703630314,24.70363031,82,0,0,0,0,0,0,0,0,0,0,0,116,,20.5,Georgia Tech
2,50,400,BUF,Ronald Darby,DB,21,2015,2022,0,0,7,30,9,5.6076918,6.193597329,23.80640267,89,0,0,0,0,0,0,0,0,0,0,0,321,8,,Florida St.
2,50,400,HOU,Nick Martin,G,23,2016,2022,0,0,4,29,27,4.6076918,6.249883019,22.75011698,83,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame
2,50,400,TAM,Justin Evans,DB,22,2017,2022,0,0,2,10,8,-14.3923082,-11.47692489,21.47692489,39,0,0,0,0,0,0,0,0,0,0,0,110,4,,Texas A&M
2,50,400,DAL,Connor Williams,T,21,2018,2022,0,0,5,28,20,3.6076918,8.106951014,19.89304899,74,0,0,0,0,0,0,0,0,0,0,0,,,,Texas
2,50,400,MIN,Irv Smith Jr.,TE,21,2019,2022,0,0,0,8,8,-16.3923082,-9.832855002,17.832855,37,0,0,0,0,0,0,0,0,91,858,9,3,,,Alabama
2,50,400,CHI,Jaylon Johnson,DB,21,2020,2022,0,0,3,12,12,-12.3923082,-2.964931443,14.96493144,39,0,0,0,0,0,0,0,0,0,0,0,99,1,,Utah
2,50,400,NYG,Azeez Ojulari,LB,21,2021,2022,0,0,1,10,10,-14.3923082,-0.4785551622,10.47855516,24,0,0,0,0,0,0,0,0,0,0,0,38,,13.5,Georgia
2,50,400,NWE,Tyquan Thornton,WR,22,2022,2022,0,0,1,2,2,-22.3923082,0.57565,1.42435,13,0,0,0,0,0,3,16,1,22,247,2,2,,,Baylor
2,51,390,TAM,Cosey Coleman,G,21,2000,2006,0,0,6,35,27,10.85508202,4.487137727,30.51286227,100,0,0,0,0,0,0,0,0,1,5,0,,,,Tennessee
2,51,390,DEN,Paul Toviessi,DE,,2001,2001,0,0,0,0,0,-24.14491798,-30.26273117,30.26273117,,,,,,,,,,,,,,,,Marshall
2,51,390,DEN,Clinton Portis,RB,21,2002,2010,0,2,7,72,30,47.85508202,42.00263476,29.99736524,113,3,6,47,3,0,2230,9923,75,247,2018,5,,,,Miami (FL)
2,51,390,DEN,Terry Pierce,LB,22,2003,2004,0,0,0,1,1,-23.14491798,-28.71504187,29.71504187,18,0,0,0,0,0,0,0,0,0,0,0,7,,,Kansas St.
2,51,390,BAL,Dwan Edwards,DT,23,2004,2015,0,0,5,32,15,7.855082023,2.586255554,29.41374445,136,0,0,0,0,0,0,0,0,0,0,0,221,3,19.5,Oregon St.
2,51,390,GNB,Nick Collins,DB,22,2005,2011,0,3,6,48,48,23.85508202,18.90890652,29.09109348,95,0,0,0,0,0,0,0,0,0,0,0,345,21,1,Bethune-Cookman
2,51,390,MIN,Ryan Cook,C,23,2006,2012,0,0,3,23,17,-1.144917977,-5.744256535,28.74425653,90,0,0,0,0,0,0,0,0,0,0,0,,,,New Mexico
2,51,390,NYG,Steve Smith,WR,22,2007,2012,0,1,1,23,21,-1.144917977,-5.369829009,28.36982901,64,0,0,0,0,0,0,0,0,245,2641,12,,,,USC
2,51,390,WAS,Malcolm Kelly,WR,21,2008,2009,0,0,1,3,3,-21.14491798,-24.96367365,27.96367365,21,0,0,0,0,0,0,0,0,28,365,0,,,,Oklahoma
2,51,390,BUF,Andy Levitre,G,23,2009,2018,0,0,9,55,22,30.85508202,27.47929924,27.52070076,143,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.
2,51,390,MIN,Toby Gerhart,RB,23,2010,2015,0,0,0,16,13,-8.144917977,-11.03456089,27.03456089,82,0,0,0,0,0,397,1675,7,100,809,3,7,,,Stanford
2,51,390,TAM,Da'Quan Bowers,DE,21,2011,2015,0,0,0,7,7,-17.14491798,-19.49720552,26.49720552,53,0,0,0,0,0,0,0,0,0,0,0,46,,7,Clemson
2,51,390,GNB,Jerel Worthy,DT,22,2012,2018,0,0,0,4,3,-20.14491798,-21.89824202,25.89824202,40,0,0,0,0,0,0,0,0,0,0,0,19,,2.5,Michigan St.
2,51,390,WAS,David Amerson,DB,21,2013,2018,0,0,4,20,7,-4.144917977,-5.223957396,25.2239574,74,0,0,0,0,0,0,0,0,0,0,0,234,9,,North Carolina St.
2,51,390,CHI,Ego Ferguson,DT,22,2014,2015,0,0,0,2,2,-22.14491798,-22.45578682,24.45578682,20,0,0,0,0,0,0,0,0,0,0,0,13,,2,LSU
2,51,390,CLE,Nate Orchard,DE,22,2015,2021,0,0,1,8,7,-16.14491798,-15.5678061,23.5678061,48,0,0,0,0,0,0,0,0,0,0,0,51,1,6,Utah
2,51,390,NYJ,Christian Hackenberg,QB,21,2016,2016,0,0,0,0,0,-24.14491798,-22.5224066,22.5224066,,,,,,,,,,,,,,,,Penn St.
2,51,390,DEN,DeMarcus Walker,DE,22,2017,2022,0,0,0,12,6,-12.14491798,-9.262336154,21.26233615,66,0,0,0,0,0,0,0,0,0,0,0,75,,19.5,Florida St.
2,51,390,CHI,Anthony Miller,WR,23,2018,2021,0,0,2,12,12,-12.14491798,-7.694783841,19.69478384,50,1,1,8,0,0,9,37,0,140,1589,12,3,,,Memphis
2,51,390,TEN,A.J. Brown,WR,22,2019,2022,0,2,4,44,28,19.85508202,26.34417757,17.65582243,60,0,2,0,0,0,5,70,1,273,4491,35,4,,,Mississippi
2,51,390,DAL,Trevon Diggs,DB,21,2020,2022,1,2,3,27,27,2.855082023,12.18254402,14.81745598,45,0,0,0,0,0,0,0,0,0,0,0,142,17,1,Alabama
2,51,390,WAS,Samuel Cosmi,T,22,2021,2022,0,0,0,7,7,-17.14491798,-3.377316753,10.37731675,23,0,0,0,0,0,0,0,0,0,0,0,,,,Texas
2,51,390,PHI,Cam Jurgens,C,23,2022,2022,0,0,0,1,1,-23.14491798,-0.4164251562,1.416425156,17,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska
2,52,380,SEA,Ike Charlton,DB,22,2000,2003,0,0,0,5,3,-18.89435836,-25.19793154,30.19793154,53,0,0,0,0,0,0,0,0,0,0,0,83,2,2,Virginia Tech
2,52,380,MIA,Chris Chambers,WR,23,2001,2010,0,1,8,58,41,34.10564164,28.04956123,29.95043877,153,0,0,0,0,0,44,373,0,540,7648,58,2,,,Wisconsin
2,52,380,BAL,Anthony Weaver,DE,22,2002,2008,0,0,6,41,28,17.10564164,11.31212813,29.68787187,103,0,0,0,0,0,0,0,0,0,0,0,208,3,15.5,Notre Dame
2,52,380,CLE,Chaun Thompson,LB,23,2003,2009,0,0,2,17,16,-6.894358364,-12.40852639,29.40852639,98,0,0,0,0,0,0,0,0,0,0,0,166,,11.5,West Texas A&M
2,52,380,DAL,Jacob Rogers,T,23,2004,2004,0,0,0,0,0,-23.89435836,-29.110407,29.110407,2,0,0,0,0,0,0,0,0,0,0,0,,,,USC
2,52,380,JAX,Khalif Barnes,T,23,2005,2017,0,0,7,51,31,27.10564164,22.20884071,28.79115929,154,0,0,0,0,0,0,0,0,3,9,1,1,,,Washington
2,52,380,GNB,Greg Jennings,WR,22,2006,2015,0,2,8,66,55,42.10564164,37.55201929,28.44798071,143,0,0,0,0,0,1,-1,0,571,8291,64,,,,Western Michigan
2,52,380,LAR,Brian Leonard,RB,23,2007,2014,0,0,0,11,3,-12.89435836,-17.07750258,28.07750258,88,0,0,0,0,0,221,828,0,143,1008,1,24,,,Rutgers
2,52,380,JAX,Quentin Groves,DE,24,2008,2014,0,0,2,17,4,-6.894358364,-10.67563127,27.67563127,100,0,0,0,0,0,0,0,0,0,0,0,141,2,9.5,Auburn
2,52,380,CLE,David Veikune,LB,23,2009,2010,0,0,0,1,1,-22.89435836,-26.23733077,27.23733077,14,0,0,0,0,0,0,0,0,0,0,0,3,,,Hawaii
2,52,380,PIT,Jason Worilds,DE,22,2010,2014,0,0,2,22,22,-1.894358364,-4.756318608,26.75631861,73,0,0,0,0,0,0,0,0,0,0,0,144,1,25.5,Virginia Tech
2,52,380,NYG,Marvin Austin,DT,22,2011,2014,0,0,0,2,1,-21.89435836,-24.22463116,26.22463116,26,0,0,0,0,0,0,0,0,0,0,0,15,,,North Carolina
2,52,380,TEN,Zach Brown,LB,22,2012,2019,0,1,5,41,16,17.10564164,15.36801459,25.63198541,100,0,0,0,0,0,0,0,0,0,0,0,462,7,17.5,North Carolina
2,52,380,NWE,Jamie Collins,LB,23,2013,2022,0,1,7,58,42,34.10564164,33.03518699,24.96481301,125,0,0,0,0,0,0,0,0,0,0,0,455,12,26.5,Southern Miss
2,52,380,ARI,Troy Niklas,TE,21,2014,2017,0,0,1,1,1,-22.89435836,-23.20474496,24.20474496,41,0,0,0,0,0,0,0,0,19,203,3,7,,,Notre Dame
